Date,Open,High,Low,Close,Adj Close,Volume
2021-11-17,545.000000,560.000000,540.000000,560.000000,560.000000,45850800
2021-11-18,560.000000,560.000000,545.000000,550.000000,550.000000,28352600
2021-11-19,550.000000,560.000000,550.000000,555.000000,555.000000,36278900
2021-11-22,555.000000,560.000000,530.000000,540.000000,540.000000,36155100
2021-11-23,540.000000,540.000000,525.000000,535.000000,535.000000,36170100
2021-11-24,535.000000,540.000000,515.000000,525.000000,525.000000,53142900
2021-11-25,525.000000,530.000000,510.000000,520.000000,520.000000,33270600
2021-11-26,515.000000,525.000000,500.000000,500.000000,500.000000,67598000
2021-11-29,500.000000,505.000000,488.000000,496.000000,496.000000,55909800
2021-11-30,505.000000,505.000000,492.000000,492.000000,492.000000,56102900
2021-12-01,492.000000,496.000000,470.000000,478.000000,478.000000,57541800
2021-12-02,478.000000,482.000000,468.000000,474.000000,474.000000,61100500
2021-12-03,478.000000,488.000000,472.000000,482.000000,482.000000,42993100
2021-12-06,484.000000,486.000000,476.000000,476.000000,476.000000,35479500
2021-12-07,482.000000,494.000000,480.000000,486.000000,486.000000,27963800
2021-12-08,494.000000,494.000000,482.000000,488.000000,488.000000,26031600
2021-12-09,488.000000,490.000000,480.000000,480.000000,480.000000,20918500
2021-12-10,480.000000,488.000000,478.000000,482.000000,482.000000,18000100
2021-12-13,486.000000,505.000000,484.000000,500.000000,500.000000,52543500
2021-12-14,505.000000,505.000000,488.000000,492.000000,492.000000,26023000
2021-12-15,492.000000,498.000000,490.000000,492.000000,492.000000,28297200
2021-12-16,494.000000,498.000000,482.000000,484.000000,484.000000,24612500
2021-12-17,482.000000,486.000000,470.000000,470.000000,470.000000,39389200
2021-12-20,470.000000,480.000000,470.000000,472.000000,472.000000,28906800
2021-12-21,474.000000,478.000000,470.000000,476.000000,476.000000,21772900
2021-12-22,476.000000,480.000000,462.000000,462.000000,462.000000,22850300
2021-12-23,462.000000,466.000000,460.000000,462.000000,462.000000,15539400
2021-12-24,462.000000,470.000000,456.000000,460.000000,460.000000,27926100
2021-12-27,460.000000,468.000000,458.000000,466.000000,466.000000,18005300
