"Date","Close","Open","High","Low","Change %"
"2017-Feb-08","17.800","17.700","17.889","17.605","0.51%"
"2017-Feb-07","17.709","17.752","17.794","17.515","-0.23%"
"2017-Feb-06","17.750","17.520","17.769","17.440","1.46%"
"2017-Feb-03","17.495","17.500","17.576","17.265","0.14%"
"2017-Feb-02","17.470","17.570","17.771","17.410","-0.34%"
"2017-Feb-01","17.530","17.570","17.656","17.340","-0.20%"
"2017-Jan-31","17.565","17.160","17.646","17.105","2.54%"
"2017-Jan-30","17.130","17.175","17.286","17.030","-0.06%"
"2017-Jan-27","17.140","16.806","17.243","16.610","2.08%"
"2017-Jan-26","16.790","17.000","17.060","16.670","-1.18%"
"2017-Jan-25","16.990","17.140","17.154","16.770","-0.67%"
"2017-Jan-24","17.105","17.241","17.314","17.025","-0.70%"
"2017-Jan-23","17.225","17.116","17.276","17.035","0.88%"
"2017-Jan-20","17.075","17.021","17.160","16.797","0.36%"
"2017-Jan-19","17.014","17.047","17.114","16.714","-0.18%"
"2017-Jan-18","17.045","17.212","17.354","17.005","-0.81%"
"2017-Jan-17","17.185","16.840","17.229","16.785","2.23%"
"2017-Jan-16","16.810","16.906","16.974","16.807","0.00%"
"2017-Jan-13","16.810","16.788","16.857","16.570","0.23%"
"2017-Jan-12","16.772","16.744","16.987","16.675","0.19%"
"2017-Jan-11","16.740","16.808","16.879","16.500","-0.30%"
"2017-Jan-10","16.791","16.567","16.907","16.514","1.35%"
"2017-Jan-09","16.568","16.482","16.700","16.375","0.41%"
"2017-Jan-06","16.500","16.600","16.691","16.270","-0.54%"
"2017-Jan-05","16.590","16.457","16.735","16.400","0.88%"
"2017-Jan-04","16.445","16.310","16.546","16.255","0.95%"
"2017-Jan-03","16.290","15.920","16.510","15.890","1.94%"
"2017-Jan-02","15.980","15.940","15.990","15.930","0.26%"
