"Date","Close","Open","High","Low","Change %"
"2017-Aug-28","1310.49","1292.76","1312.99","1292.49","1.50%"
"2017-Aug-25","1291.15","1285.91","1294.14","1278.66","0.37%"
"2017-Aug-24","1286.33","1289.98","1291.30","1284.55","-0.33%"
"2017-Aug-23","1290.62","1285.56","1292.03","1283.09","0.46%"
"2017-Aug-22","1284.72","1291.18","1292.69","1282.11","-0.50%"
"2017-Aug-21","1291.22","1283.60","1293.58","1280.60","0.52%"
"2017-Aug-18","1284.50","1288.20","1301.20","1283.64","-0.27%"
"2017-Aug-17","1288.01","1283.61","1290.47","1282.20","0.38%"
"2017-Aug-16","1283.10","1271.87","1284.29","1268.19","0.86%"
"2017-Aug-15","1272.13","1282.36","1282.77","1267.98","-0.77%"
"2017-Aug-14","1281.95","1289.09","1289.82","1278.12","-0.56%"
"2017-Aug-11","1289.21","1286.45","1292.26","1281.55","0.18%"
"2017-Aug-10","1286.90","1277.56","1288.63","1274.85","0.73%"
"2017-Aug-09","1277.55","1261.41","1279.06","1260.96","1.34%"
"2017-Aug-08","1260.64","1257.61","1265.70","1251.41","0.23%"
"2017-Aug-07","1257.69","1259.03","1260.38","1255.68","-0.07%"
"2017-Aug-04","1258.60","1269.01","1270.94","1254.75","-0.79%"
"2017-Aug-03","1268.65","1266.46","1271.37","1258.70","0.15%"
"2017-Aug-02","1266.70","1268.80","1273.34","1263.18","-0.19%"
"2017-Aug-01","1269.05","1268.80","1274.47","1264.05","-0.04%"
"2017-Jul-31","1269.55","1270.16","1271.48","1265.93","0.02%"
"2017-Jul-28","1269.25","1259.36","1271.34","1257.45","0.81%"
"2017-Jul-27","1259.00","1260.50","1265.49","1254.52","-0.17%"
"2017-Jul-26","1261.10","1250.00","1263.92","1243.91","0.96%"
"2017-Jul-25","1249.05","1254.77","1258.18","1249.01","-0.49%"
"2017-Jul-24","1255.24","1255.66","1259.18","1251.78","0.03%"
"2017-Jul-21","1254.90","1244.16","1256.30","1243.35","0.82%"
"2017-Jul-20","1244.74","1241.03","1247.98","1235.24","0.31%"
"2017-Jul-19","1240.87","1242.58","1244.48","1236.05","-0.13%"
"2017-Jul-18","1242.46","1233.84","1245.06","1233.01","0.65%"
"2017-Jul-17","1234.40","1228.60","1236.44","1228.30","0.44%"
"2017-Jul-14","1228.98","1216.63","1233.16","1214.95","0.95%"
"2017-Jul-13","1217.45","1220.21","1224.92","1216.63","-0.21%"
"2017-Jul-12","1220.00","1217.95","1226.10","1214.51","0.19%"
"2017-Jul-11","1217.69","1214.59","1217.79","1207.89","0.28%"
"2017-Jul-10","1214.35","1213.70","1215.60","1204.85","0.12%"
"2017-Jul-07","1212.90","1224.39","1227.20","1207.25","-1.00%"
"2017-Jul-06","1225.15","1227.06","1229.57","1222.56","-0.15%"
"2017-Jul-05","1226.95","1223.55","1229.34","1217.64","0.24%"
"2017-Jul-04","1223.97","1221.94","1226.74","1220.69","0.29%"
"2017-Jul-03","1220.46","1241.46","1242.83","1218.41","-1.70%"
"2017-Jun-30","1241.60","1244.82","1248.59","1239.70","-0.33%"
"2017-Jun-29","1245.74","1249.18","1253.71","1239.66","-0.29%"
"2017-Jun-28","1249.32","1247.37","1255.11","1247.37","0.18%"
"2017-Jun-27","1247.10","1243.65","1253.13","1241.12","0.21%"
"2017-Jun-26","1244.45","1258.13","1258.54","1236.96","-0.99%"
"2017-Jun-23","1256.90","1250.00","1259.31","1249.74","0.50%"
"2017-Jun-22","1250.62","1245.55","1255.05","1245.55","0.33%"
"2017-Jun-21","1246.55","1243.16","1248.31","1241.25","0.27%"
"2017-Jun-20","1243.19","1244.04","1248.38","1241.38","-0.00%"
"2017-Jun-19","1243.25","1254.00","1256.12","1243.22","-0.83%"
"2017-Jun-16","1253.63","1254.36","1257.63","1251.55","-0.03%"
"2017-Jun-15","1254.00","1260.70","1267.04","1251.68","-0.57%"
"2017-Jun-14","1261.18","1266.28","1279.87","1257.15","-0.37%"
"2017-Jun-13","1265.85","1264.75","1269.42","1259.66","0.01%"
"2017-Jun-12","1265.74","1267.42","1271.01","1263.95","-0.05%"
"2017-Jun-09","1266.40","1279.29","1281.30","1264.74","-0.98%"
"2017-Jun-08","1278.90","1287.45","1289.34","1271.49","-0.62%"
"2017-Jun-07","1286.91","1294.39","1295.28","1283.00","-0.55%"
"2017-Jun-06","1294.00","1280.26","1296.47","1279.44","1.10%"
"2017-Jun-05","1279.95","1279.34","1283.77","1278.00","-0.00%"
"2017-Jun-02","1279.98","1266.11","1279.98","1259.00","1.13%"
"2017-Jun-01","1265.64","1268.89","1270.72","1261.49","-0.23%"
"2017-May-31","1268.59","1263.05","1274.24","1259.26","0.43%"
"2017-May-30","1263.10","1267.24","1270.86","1259.39","-0.31%"
"2017-May-29","1266.97","1267.47","1269.12","1265.12","-0.01%"
"2017-May-26","1267.05","1255.60","1269.88","1252.88","0.90%"
"2017-May-25","1255.76","1258.49","1260.08","1253.89","-0.22%"
"2017-May-24","1258.55","1251.26","1259.37","1247.70","0.59%"
"2017-May-23","1251.16","1260.13","1264.18","1250.46","-0.74%"
"2017-May-22","1260.46","1256.10","1263.00","1251.61","0.39%"
"2017-May-19","1255.55","1246.67","1256.98","1246.61","0.68%"
"2017-May-18","1247.05","1261.56","1265.54","1245.90","-1.09%"
"2017-May-17","1260.74","1237.31","1261.55","1236.30","1.94%"
"2017-May-16","1236.80","1231.46","1239.50","1230.51","0.49%"
"2017-May-15","1230.71","1228.40","1237.76","1227.20","0.15%"
"2017-May-12","1228.83","1225.41","1232.26","1224.55","0.32%"
"2017-May-11","1224.85","1218.74","1228.20","1217.81","0.47%"
"2017-May-10","1219.15","1221.42","1226.15","1217.49","-0.18%"
"2017-May-09","1221.30","1226.12","1229.01","1214.21","-0.41%"
"2017-May-08","1226.30","1225.67","1237.10","1225.36","-0.12%"
"2017-May-05","1227.74","1227.93","1235.79","1225.83","-0.00%"
"2017-May-04","1227.75","1238.66","1241.77","1225.70","-0.86%"
"2017-May-03","1238.38","1256.71","1257.29","1236.41","-1.47%"
"2017-May-02","1256.90","1256.51","1257.89","1251.48","0.01%"
"2017-May-01","1256.80","1268.60","1271.60","1254.16","-0.90%"
"2017-Apr-28","1268.15","1264.26","1269.08","1263.30","0.28%"
"2017-Apr-27","1264.60","1268.80","1270.53","1261.61","-0.35%"
"2017-Apr-26","1269.05","1264.41","1271.10","1260.30","0.42%"
"2017-Apr-25","1263.76","1276.96","1278.57","1261.81","-0.90%"
"2017-Apr-24","1275.30","1269.88","1277.48","1266.01","-0.72%"
"2017-Apr-21","1284.50","1281.96","1288.67","1278.43","0.21%"
"2017-Apr-20","1281.85","1280.06","1283.79","1276.74","0.17%"
"2017-Apr-19","1279.66","1290.21","1291.51","1276.48","-0.77%"
"2017-Apr-18","1289.64","1284.94","1292.70","1279.40","0.38%"
"2017-Apr-17","1284.80","1292.96","1295.92","1281.61","-0.07%"
"2017-Apr-14","1285.69","1287.35","1288.75","1285.31","-0.16%"
"2017-Apr-13","1287.74","1285.54","1289.03","1281.74","0.09%"
"2017-Apr-12","1286.60","1274.51","1287.29","1272.42","0.95%"
"2017-Apr-11","1274.44","1255.23","1275.55","1253.29","1.57%"
"2017-Apr-10","1254.73","1254.26","1257.70","1247.50","0.05%"
"2017-Apr-07","1254.05","1252.11","1270.96","1250.80","0.18%"
"2017-Apr-06","1251.80","1256.40","1259.46","1249.85","-0.28%"
"2017-Apr-05","1255.30","1255.73","1257.78","1243.85","-0.07%"
"2017-Apr-04","1256.22","1255.46","1261.90","1254.46","0.23%"
"2017-Apr-03","1253.35","1248.40","1254.20","1244.55","0.34%"
"2017-Mar-31","1249.13","1242.83","1251.11","1240.05","0.47%"
"2017-Mar-30","1243.30","1253.10","1254.20","1242.61","-0.73%"
"2017-Mar-29","1252.45","1251.64","1255.16","1247.25","0.07%"
"2017-Mar-28","1251.63","1253.82","1258.46","1247.52","-0.21%"
"2017-Mar-27","1254.30","1248.01","1261.53","1247.69","0.81%"
"2017-Mar-24","1244.17","1244.88","1252.28","1240.72","-0.09%"
"2017-Mar-23","1245.30","1248.86","1253.62","1242.84","-0.32%"
"2017-Mar-22","1249.35","1244.15","1251.76","1243.89","0.35%"
"2017-Mar-21","1245.00","1233.78","1248.10","1226.82","0.90%"
"2017-Mar-20","1233.90","1229.79","1236.25","1229.51","0.39%"
"2017-Mar-17","1229.15","1227.31","1232.45","1225.06","0.19%"
"2017-Mar-16","1226.78","1219.03","1233.51","1217.83","0.61%"
"2017-Mar-15","1219.40","1199.11","1222.66","1197.93","1.69%"
"2017-Mar-14","1199.08","1204.25","1208.38","1197.54","-0.41%"
"2017-Mar-13","1204.05","1205.43","1211.66","1202.47","-0.04%"
"2017-Mar-10","1204.55","1200.80","1206.43","1194.62","0.31%"
"2017-Mar-09","1200.83","1207.63","1209.17","1199.12","-0.56%"
"2017-Mar-08","1207.58","1215.65","1218.68","1206.13","-0.67%"
"2017-Mar-07","1215.67","1225.62","1227.25","1213.67","-0.84%"
"2017-Mar-06","1225.96","1232.81","1237.17","1224.65","-0.68%"
"2017-Mar-03","1234.30","1234.80","1236.28","1222.59","-0.08%"
"2017-Mar-02","1235.30","1249.44","1250.36","1231.16","-1.09%"
"2017-Mar-01","1248.94","1248.57","1250.68","1236.53","0.03%"
"2017-Feb-28","1248.59","1252.48","1258.37","1247.48","-0.33%"
"2017-Feb-27","1252.76","1257.41","1263.88","1250.48","-0.33%"
"2017-Feb-24","1256.94","1249.52","1260.48","1247.54","0.60%"
"2017-Feb-23","1249.41","1237.79","1251.21","1235.20","0.95%"
"2017-Feb-22","1237.69","1236.22","1240.72","1231.62","0.14%"
"2017-Feb-21","1235.97","1237.03","1238.92","1225.80","-0.19%"
"2017-Feb-20","1238.38","1235.20","1239.29","1232.62","0.25%"
"2017-Feb-17","1235.29","1239.25","1243.84","1234.52","-0.31%"
"2017-Feb-16","1239.14","1233.34","1242.71","1232.04","0.50%"
"2017-Feb-15","1232.94","1228.89","1233.61","1216.80","0.35%"
"2017-Feb-14","1228.61","1225.74","1234.87","1221.75","0.26%"
"2017-Feb-13","1225.44","1231.84","1232.65","1219.37","-0.70%"
"2017-Feb-10","1234.12","1230.62","1237.07","1221.12","0.26%"
"2017-Feb-09","1230.89","1242.48","1244.52","1230.22","-0.89%"
"2017-Feb-08","1241.99","1234.04","1245.06","1230.29","0.67%"
"2017-Feb-07","1233.72","1235.23","1235.86","1227.41","-0.15%"
"2017-Feb-06","1235.59","1219.67","1235.84","1219.01","1.29%"
"2017-Feb-03","1219.88","1215.89","1221.48","1207.18","0.32%"
"2017-Feb-02","1215.93","1209.53","1225.41","1208.26","0.53%"
"2017-Feb-01","1209.49","1210.89","1213.59","1198.12","-0.09%"
"2017-Jan-31","1210.63","1195.38","1215.49","1193.83","1.28%"
"2017-Jan-30","1195.35","1192.85","1199.88","1188.15","0.31%"
"2017-Jan-27","1191.60","1188.78","1192.06","1181.04","0.25%"
"2017-Jan-26","1188.57","1199.93","1202.67","1184.11","-0.98%"
"2017-Jan-25","1200.31","1208.79","1209.84","1192.83","-0.70%"
"2017-Jan-24","1208.81","1217.40","1219.66","1206.02","-0.71%"
"2017-Jan-23","1217.48","1209.43","1219.54","1209.27","0.62%"
"2017-Jan-20","1209.96","1205.16","1215.30","1198.68","0.40%"
"2017-Jan-19","1205.14","1203.92","1206.88","1195.86","0.12%"
"2017-Jan-18","1203.64","1216.56","1217.60","1201.91","-1.06%"
"2017-Jan-17","1216.54","1202.80","1218.72","1202.38","1.11%"
"2017-Jan-16","1203.17","1200.55","1208.23","1198.17","0.46%"
"2017-Jan-13","1197.66","1195.96","1201.20","1187.93","0.17%"
"2017-Jan-12","1195.66","1191.75","1207.07","1191.00","0.32%"
"2017-Jan-11","1191.85","1187.74","1198.79","1177.33","0.35%"
"2017-Jan-10","1187.74","1181.32","1190.57","1179.86","0.55%"
"2017-Jan-09","1181.27","1172.64","1185.91","1171.89","0.72%"
"2017-Jan-06","1172.81","1180.38","1181.49","1170.37","-0.65%"
"2017-Jan-05","1180.48","1163.67","1184.99","1162.38","1.43%"
"2017-Jan-04","1163.80","1159.28","1168.23","1156.35","0.42%"
"2017-Jan-03","1158.91","1150.80","1163.61","1145.77","0.73%"
"2017-Jan-02","1150.52","1150.55","1152.66","1149.66","-0.12%"
